Order ID,Customer ID,Customer Name,Order Time,Number of Sandwiches,Total Cost (DKK)
456,C103,Customer 103,2024-01-24 11:48:00,2,166.0
457,C103,Customer 103,2024-11-13 12:38:00,3,255.0
458,C103,Customer 103,2024-06-01 14:53:00,1,80.0
459,C104,Customer 104,2024-07-31 08:06:00,1,83.0
460,C104,Customer 104,2024-04-18 15:31:00,2,178.0
461,C104,Customer 104,2024-09-26 11:08:00,5,439.0
462,C104,Customer 104,2024-10-05 16:03:00,5,442.0
463,C104,Customer 104,2024-03-27 08:16:00,5,409.0
464,C104,Customer 104,2024-03-09 14:45:00,2,172.0
465,C105,Customer 105,2024-08-30 13:53:00,5,332.0
466,C105,Customer 105,2024-12-04 10:58:00,1,83.0
467,C106,Customer 106,2024-01-15 12:37:00,1,0.0
468,C106,Customer 106,2024-05-26 09:52:00,5,338.0
469,C106,Customer 106,2024-09-04 11:51:00,2,83.0
470,C106,Customer 106,2024-09-25 16:50:00,2,86.0
471,C106,Customer 106,2024-06-22 12:07:00,4,255.0
472,C106,Customer 106,2024-03-25 13:23:00,5,338.0
473,C106,Customer 106,2024-03-02 13:49:00,5,338.0
474,C106,Customer 106,2024-01-11 08:21:00,5,332.0
475,C107,Customer 107,2024-03-07 12:48:00,2,166.0
476,C107,Customer 107,2024-01-15 18:32:00,3,270.0
477,C108,Customer 108,2024-03-31 17:10:00,4,350.0
478,C109,Customer 109,2024-11-03 13:49:00,2,178.0
479,C109,Customer 109,2024-07-26 13:57:00,4,332.0
480,C109,Customer 109,2024-07-17 13:44:00,1,89.0
481,C109,Customer 109,2024-05-23 09:00:00,3,255.0
482,C110,Customer 110,2024-06-21 10:54:00,5,415.0
483,C110,Customer 110,2024-05-30 14:15:00,3,264.0
484,C110,Customer 110,2024-10-30 14:14:00,3,252.0
485,C110,Customer 110,2024-11-29 11:53:00,2,160.0
486,C111,Customer 111,2024-05-30 14:48:00,4,276.0
487,C111,Customer 111,2024-06-12 13:09:00,1,89.0
488,C111,Customer 111,2024-05-10 14:55:00,3,178.0
489,C112,Customer 112,2024-09-08 13:28:00,1,0.0
490,C112,Customer 112,2024-03-05 13:03:00,1,0.0
491,C112,Customer 112,2024-02-11 16:21:00,1,0.0
492,C112,Customer 112,2024-07-29 19:52:00,1,0.0
493,C112,Customer 112,2024-07-07 09:49:00,4,261.0
494,C112,Customer 112,2024-02-20 13:24:00,1,0.0
495,C113,Customer 113,2024-10-19 11:54:00,5,421.0
496,C113,Customer 113,2024-02-25 14:41:00,3,270.0
497,C113,Customer 113,2024-05-25 11:42:00,3,249.0
498,C113,Customer 113,2024-03-06 13:16:00,3,249.0
499,C113,Customer 113,2024-08-02 11:16:00,2,172.0
500,C113,Customer 113,2024-01-04 14:40:00,2,172.0
501,C113,Customer 113,2024-12-07 09:33:00,5,415.0
502,C113,Customer 113,2024-09-01 10:18:00,2,172.0
503,C113,Customer 113,2024-03-26 14:01:00,5,448.0
504,C113,Customer 113,2024-06-27 11:07:00,4,326.0
505,C114,Customer 114,2024-12-11 13:22:00,4,332.0
506,C114,Customer 114,2024-09-04 19:27:00,1,86.0
507,C115,Customer 115,2024-12-14 09:27:00,1,89.0
508,C115,Customer 115,2024-09-25 12:38:00,2,172.0
509,C115,Customer 115,2024-01-14 14:45:00,1,80.0
510,C116,Customer 116,2024-01-03 11:13:00,5,338.0
511,C116,Customer 116,2024-03-10 12:28:00,3,249.0
512,C116,Customer 116,2024-02-04 11:37:00,2,172.0
513,C116,Customer 116,2024-02-12 11:56:00,5,332.0
514,C117,Customer 117,2024-10-05 13:39:00,4,255.0
515,C117,Customer 117,2024-06-04 17:14:00,3,178.0
516,C118,Customer 118,2024-04-02 09:28:00,1,77.0
517,C118,Customer 118,2024-02-11 13:44:00,1,89.0
518,C119,Customer 119,2024-12-13 15:17:00,1,92.0
519,C119,Customer 119,2024-02-24 12:43:00,3,267.0
520,C120,Customer 120,2024-10-13 14:12:00,5,344.0
521,C121,Customer 121,2024-09-06 17:11:00,4,270.0
522,C121,Customer 121,2024-04-29 12:25:00,2,178.0
523,C122,Customer 122,2024-06-02 13:59:00,5,344.0
524,C122,Customer 122,2024-07-24 13:41:00,4,261.0
525,C123,Customer 123,2024-01-16 08:13:00,4,344.0
526,C123,Customer 123,2024-12-13 14:50:00,1,80.0
527,C123,Customer 123,2024-04-27 13:10:00,5,415.0
528,C123,Customer 123,2024-03-04 19:20:00,5,442.0
529,C123,Customer 123,2024-06-29 11:42:00,5,439.0
530,C123,Customer 123,2024-11-15 09:21:00,5,433.0
531,C123,Customer 123,2024-06-10 12:25:00,2,172.0
532,C123,Customer 123,2024-07-13 10:03:00,2,160.0
533,C123,Customer 123,2024-11-06 16:55:00,5,448.0
534,C124,Customer 124,2024-11-13 13:10:00,4,261.0
535,C124,Customer 124,2024-09-12 09:17:00,3,172.0
536,C125,Customer 125,2024-09-06 13:25:00,5,415.0
537,C125,Customer 125,2024-11-26 12:13:00,5,397.0
538,C125,Customer 125,2024-03-21 14:26:00,1,86.0
539,C125,Customer 125,2024-07-12 11:38:00,3,249.0
540,C125,Customer 125,2024-09-13 18:09:00,3,270.0
541,C125,Customer 125,2024-04-09 16:53:00,1,86.0
542,C125,Customer 125,2024-03-09 18:48:00,3,270.0
543,C126,Customer 126,2024-06-17 11:00:00,5,344.0
544,C127,Customer 127,2024-11-26 18:25:00,3,258.0
545,C127,Customer 127,2024-02-25 14:51:00,1,92.0
546,C127,Customer 127,2024-05-12 12:36:00,1,89.0
547,C127,Customer 127,2024-10-26 15:06:00,3,258.0
548,C127,Customer 127,2024-04-21 11:30:00,4,338.0
549,C128,Customer 128,2024-09-06 13:32:00,3,249.0
550,C128,Customer 128,2024-06-17 14:58:00,3,264.0
551,C129,Customer 129,2024-01-22 12:25:00,2,172.0
552,C129,Customer 129,2024-03-13 08:39:00,3,249.0
553,C130,Customer 130,2024-05-09 09:51:00,5,409.0
554,C130,Customer 130,2024-02-07 16:27:00,4,356.0
555,C130,Customer 130,2024-11-12 17:14:00,3,270.0
556,C130,Customer 130,2024-02-25 14:28:00,1,80.0
557,C130,Customer 130,2024-08-25 18:12:00,4,362.0
558,C130,Customer 130,2024-10-17 17:47:00,2,172.0
559,C130,Customer 130,2024-04-11 14:57:00,1,80.0
560,C131,Customer 131,2024-01-02 13:11:00,4,338.0
561,C131,Customer 131,2024-02-06 10:39:00,1,83.0
562,C132,Customer 132,2024-01-04 10:37:00,5,344.0
563,C132,Customer 132,2024-09-03 14:26:00,2,92.0
564,C132,Customer 132,2024-04-06 08:49:00,4,255.0
565,C132,Customer 132,2024-06-16 12:49:00,2,89.0
566,C132,Customer 132,2024-05-25 16:48:00,3,172.0
567,C132,Customer 132,2024-09-05 12:49:00,4,261.0
568,C132,Customer 132,2024-05-21 08:54:00,2,83.0
569,C132,Customer 132,2024-02-12 12:57:00,4,255.0
570,C132,Customer 132,2024-10-15 09:55:00,2,89.0
571,C133,Customer 133,2024-06-27 13:33:00,5,415.0
572,C133,Customer 133,2024-10-29 18:37:00,5,442.0
573,C133,Customer 133,2024-04-27 14:05:00,2,184.0
574,C134,Customer 134,2024-05-30 08:01:00,2,172.0
575,C134,Customer 134,2024-05-10 10:10:00,5,421.0
576,C134,Customer 134,2024-02-12 10:27:00,1,89.0
577,C134,Customer 134,2024-07-21 14:21:00,3,258.0
578,C134,Customer 134,2024-01-14 13:27:00,3,261.0
579,C134,Customer 134,2024-02-18 18:20:00,1,86.0
580,C134,Customer 134,2024-04-06 08:45:00,2,166.0
581,C134,Customer 134,2024-09-30 09:03:00,1,83.0
582,C134,Customer 134,2024-11-12 11:46:00,4,320.0
583,C135,Customer 135,2024-07-28 13:41:00,2,160.0
584,C135,Customer 135,2024-08-03 11:06:00,2,166.0
585,C136,Customer 136,2024-08-31 14:50:00,3,178.0
586,C136,Customer 136,2024-08-25 12:37:00,3,172.0
587,C136,Customer 136,2024-06-19 12:57:00,4,255.0
588,C136,Customer 136,2024-02-03 19:45:00,4,276.0
589,C136,Customer 136,2024-08-15 18:54:00,3,178.0
590,C137,Customer 137,2024-05-04 09:49:00,1,83.0
591,C137,Customer 137,2024-10-29 12:08:00,3,243.0
592,C137,Customer 137,2024-05-03 12:24:00,1,83.0
593,C137,Customer 137,2024-11-21 13:14:00,4,338.0
594,C137,Customer 137,2024-09-06 12:08:00,5,421.0
595,C138,Customer 138,2024-01-14 10:47:00,5,326.0
596,C138,Customer 138,2024-11-16 12:26:00,1,89.0
597,C138,Customer 138,2024-05-14 13:26:00,5,332.0
598,C138,Customer 138,2024-09-08 13:52:00,3,255.0
599,C138,Customer 138,2024-02-21 08:11:00,1,83.0
600,C138,Customer 138,2024-07-22 11:00:00,1,89.0
601,C139,Customer 139,2024-07-22 12:59:00,5,344.0
602,C140,Customer 140,2024-08-31 13:22:00,4,338.0
603,C140,Customer 140,2024-09-29 12:38:00,1,89.0
604,C140,Customer 140,2024-11-14 13:07:00,5,415.0
605,C140,Customer 140,2024-03-06 14:10:00,3,264.0
606,C140,Customer 140,2024-09-04 12:08:00,2,172.0
607,C140,Customer 140,2024-06-15 11:17:00,4,344.0
608,C140,Customer 140,2024-03-30 13:45:00,1,89.0
609,C140,Customer 140,2024-04-16 16:00:00,5,448.0
610,C140,Customer 140,2024-06-26 11:29:00,5,427.0
611,C141,Customer 141,2024-07-05 13:31:00,2,160.0
612,C141,Customer 141,2024-08-16 12:03:00,2,172.0
613,C142,Customer 142,2024-09-02 09:25:00,5,415.0
614,C142,Customer 142,2024-07-23 13:12:00,5,421.0
615,C142,Customer 142,2024-08-09 14:52:00,2,178.0
616,C142,Customer 142,2024-12-05 13:24:00,1,89.0
617,C142,Customer 142,2024-01-05 13:05:00,1,89.0
618,C143,Customer 143,2024-09-17 10:44:00,2,160.0
619,C143,Customer 143,2024-05-27 10:09:00,3,243.0
620,C143,Customer 143,2024-12-08 14:06:00,5,356.0
621,C143,Customer 143,2024-03-22 09:07:00,1,83.0
622,C143,Customer 143,2024-04-11 09:56:00,1,89.0
623,C143,Customer 143,2024-01-31 12:54:00,5,350.0
624,C143,Customer 143,2024-09-18 15:58:00,3,270.0
625,C143,Customer 143,2024-12-07 09:15:00,1,83.0
626,C143,Customer 143,2024-08-06 09:29:00,4,344.0
627,C144,Customer 144,2024-09-20 16:50:00,2,178.0
628,C144,Customer 144,2024-09-04 13:19:00,3,255.0
629,C144,Customer 144,2024-01-29 13:13:00,3,255.0
630,C144,Customer 144,2024-01-24 15:18:00,4,264.0
631,C144,Customer 144,2024-12-17 08:30:00,1,83.0
632,C144,Customer 144,2024-08-21 13:11:00,4,261.0
633,C144,Customer 144,2024-09-26 12:54:00,1,89.0
634,C144,Customer 144,2024-01-03 17:50:00,3,276.0
635,C144,Customer 144,2024-01-25 17:55:00,3,252.0
636,C144,Customer 144,2024-09-03 17:18:00,2,178.0
637,C145,Customer 145,2024-04-06 09:53:00,4,326.0
638,C145,Customer 145,2024-10-26 18:32:00,4,362.0
639,C145,Customer 145,2024-09-15 12:03:00,4,326.0
640,C146,Customer 146,2024-07-15 08:54:00,3,243.0
641,C146,Customer 146,2024-07-28 18:02:00,2,184.0
642,C146,Customer 146,2024-05-26 16:38:00,1,86.0
643,C146,Customer 146,2024-04-16 13:06:00,5,350.0
644,C146,Customer 146,2024-10-17 13:08:00,2,166.0
645,C146,Customer 146,2024-04-22 13:39:00,2,166.0
646,C147,Customer 147,2024-06-19 13:47:00,1,77.0
647,C147,Customer 147,2024-08-27 13:33:00,1,83.0
648,C147,Customer 147,2024-11-06 13:15:00,2,166.0
649,C147,Customer 147,2024-01-24 10:34:00,2,166.0
650,C147,Customer 147,2024-06-10 13:20:00,5,332.0
651,C147,Customer 147,2024-10-01 19:18:00,5,356.0
652,C148,Customer 148,2024-12-12 13:47:00,3,255.0
653,C148,Customer 148,2024-12-05 12:23:00,4,344.0
654,C148,Customer 148,2024-04-14 09:42:00,1,77.0
655,C148,Customer 148,2024-03-18 17:20:00,2,178.0
656,C148,Customer 148,2024-05-05 14:20:00,5,436.0
657,C148,Customer 148,2024-06-12 18:03:00,2,166.0
658,C148,Customer 148,2024-07-14 13:54:00,4,326.0
659,C148,Customer 148,2024-10-18 13:52:00,2,166.0
660,C149,Customer 149,2024-02-21 17:26:00,3,184.0
661,C149,Customer 149,2024-06-27 12:28:00,4,261.0
662,C149,Customer 149,2024-04-27 12:44:00,1,0.0
663,C149,Customer 149,2024-09-13 11:55:00,1,0.0
664,C149,Customer 149,2024-10-12 10:51:00,5,344.0
665,C149,Customer 149,2024-08-29 12:55:00,3,172.0
666,C149,Customer 149,2024-09-05 13:31:00,2,89.0
667,C150,Customer 150,2024-11-06 17:35:00,2,166.0
668,C150,Customer 150,2024-03-12 18:52:00,3,252.0
669,C150,Customer 150,2024-02-15 12:44:00,3,255.0
670,C150,Customer 150,2024-06-28 13:30:00,5,427.0
671,C151,Customer 151,2024-05-09 11:06:00,2,172.0
672,C152,Customer 152,2024-12-12 15:51:00,2,184.0
673,C152,Customer 152,2024-07-07 13:09:00,1,77.0
674,C152,Customer 152,2024-01-14 15:41:00,2,172.0
675,C152,Customer 152,2024-09-02 11:45:00,2,166.0
676,C152,Customer 152,2024-03-21 16:36:00,5,418.0
677,C153,Customer 153,2024-04-15 14:39:00,5,362.0
678,C153,Customer 153,2024-04-10 11:01:00,1,83.0
679,C154,Customer 154,2024-06-09 09:19:00,4,267.0
680,C154,Customer 154,2024-05-19 14:24:00,5,362.0
681,C154,Customer 154,2024-11-18 16:56:00,1,0.0
682,C154,Customer 154,2024-03-06 11:08:00,1,0.0
683,C154,Customer 154,2024-07-30 13:49:00,2,89.0
684,C154,Customer 154,2024-10-05 14:36:00,4,270.0
685,C154,Customer 154,2024-04-29 14:36:00,3,184.0
686,C154,Customer 154,2024-01-22 12:21:00,3,178.0
687,C154,Customer 154,2024-09-25 11:24:00,1,0.0
688,C154,Customer 154,2024-04-17 15:46:00,5,356.0
689,C155,Customer 155,2024-08-09 14:44:00,2,166.0
690,C156,Customer 156,2024-05-18 13:39:00,5,427.0
691,C156,Customer 156,2024-09-23 11:24:00,5,403.0
692,C156,Customer 156,2024-02-01 15:38:00,2,178.0
693,C157,Customer 157,2024-11-29 16:13:00,2,172.0
694,C157,Customer 157,2024-01-09 12:16:00,4,338.0
695,C157,Customer 157,2024-01-11 19:04:00,4,350.0
696,C157,Customer 157,2024-07-12 14:18:00,5,442.0
697,C157,Customer 157,2024-04-24 16:48:00,1,92.0
698,C157,Customer 157,2024-05-02 13:57:00,4,338.0
699,C157,Customer 157,2024-08-03 13:24:00,2,172.0
700,C158,Customer 158,2024-01-11 18:45:00,5,368.0
701,C158,Customer 158,2024-09-06 12:40:00,1,0.0
702,C158,Customer 158,2024-09-09 12:59:00,1,0.0
703,C158,Customer 158,2024-07-09 16:07:00,2,86.0
704,C159,Customer 159,2024-09-08 10:23:00,3,249.0
705,C159,Customer 159,2024-05-03 11:14:00,5,415.0
706,C159,Customer 159,2024-02-08 17:32:00,4,344.0
707,C159,Customer 159,2024-03-04 11:17:00,1,89.0
708,C160,Customer 160,2024-04-16 08:49:00,4,332.0
709,C160,Customer 160,2024-10-13 11:50:00,2,166.0
710,C160,Customer 160,2024-05-25 13:15:00,1,83.0
711,C160,Customer 160,2024-04-15 16:16:00,5,436.0
712,C161,Customer 161,2024-06-10 12:13:00,5,344.0
713,C161,Customer 161,2024-09-08 19:14:00,2,172.0
714,C162,Customer 162,2024-07-19 18:54:00,4,356.0
715,C162,Customer 162,2024-08-14 11:16:00,1,83.0
716,C162,Customer 162,2024-11-20 13:01:00,5,427.0
717,C162,Customer 162,2024-03-27 08:28:00,4,350.0
718,C162,Customer 162,2024-02-08 12:21:00,4,332.0
719,C162,Customer 162,2024-07-16 17:49:00,5,430.0
720,C163,Customer 163,2024-04-16 12:57:00,2,160.0
721,C163,Customer 163,2024-10-31 11:29:00,5,433.0
722,C163,Customer 163,2024-08-30 12:41:00,2,178.0
723,C163,Customer 163,2024-05-07 14:21:00,5,442.0
724,C163,Customer 163,2024-08-08 13:10:00,4,338.0
725,C163,Customer 163,2024-12-09 12:33:00,2,172.0
726,C163,Customer 163,2024-08-12 12:03:00,1,89.0
727,C164,Customer 164,2024-06-11 13:34:00,2,166.0
728,C164,Customer 164,2024-08-08 11:45:00,3,249.0
729,C164,Customer 164,2024-02-03 12:26:00,4,332.0
730,C164,Customer 164,2024-03-16 11:00:00,5,421.0
731,C164,Customer 164,2024-03-13 14:44:00,2,166.0
732,C164,Customer 164,2024-08-23 12:25:00,5,433.0
733,C164,Customer 164,2024-09-20 11:13:00,3,261.0
734,C165,Customer 165,2024-08-23 13:55:00,5,338.0
735,C165,Customer 165,2024-07-20 11:33:00,5,350.0
736,C165,Customer 165,2024-06-09 14:20:00,4,252.0
737,C165,Customer 165,2024-05-23 16:24:00,1,86.0
738,C165,Customer 165,2024-05-23 17:39:00,5,356.0
739,C165,Customer 165,2024-11-30 13:52:00,5,344.0
740,C165,Customer 165,2024-05-09 10:04:00,1,89.0
741,C165,Customer 165,2024-07-09 16:54:00,5,356.0
742,C165,Customer 165,2024-08-31 12:21:00,2,89.0
743,C165,Customer 165,2024-04-22 19:39:00,5,350.0
744,C166,Customer 166,2024-09-01 13:15:00,3,172.0
745,C166,Customer 166,2024-02-18 18:27:00,5,332.0
746,C166,Customer 166,2024-07-04 12:35:00,1,0.0
747,C167,Customer 167,2024-02-28 18:49:00,5,344.0
748,C167,Customer 167,2024-01-22 11:15:00,3,178.0
749,C168,Customer 168,2024-12-12 13:58:00,4,255.0
750,C168,Customer 168,2024-11-25 11:59:00,3,178.0
751,C169,Customer 169,2024-06-03 13:10:00,2,178.0
752,C169,Customer 169,2024-09-15 18:36:00,2,184.0
753,C169,Customer 169,2024-02-23 12:27:00,2,166.0
754,C169,Customer 169,2024-10-15 12:21:00,2,172.0
755,C169,Customer 169,2024-01-20 14:15:00,3,184.0
756,C169,Customer 169,2024-08-22 14:06:00,1,92.0
757,C169,Customer 169,2024-07-29 14:02:00,1,92.0
758,C169,Customer 169,2024-02-18 13:05:00,1,83.0
759,C169,Customer 169,2024-01-30 13:23:00,3,178.0
760,C170,Customer 170,2024-10-13 15:17:00,1,80.0
761,C170,Customer 170,2024-08-10 12:21:00,3,249.0
762,C170,Customer 170,2024-09-05 15:12:00,1,80.0
763,C171,Customer 171,2024-05-05 09:59:00,5,415.0
764,C171,Customer 171,2024-04-26 09:13:00,4,338.0
765,C171,Customer 171,2024-01-10 11:21:00,1,89.0
766,C171,Customer 171,2024-05-10 14:11:00,3,246.0
767,C172,Customer 172,2024-01-13 15:33:00,2,172.0
768,C172,Customer 172,2024-07-28 12:58:00,2,178.0
769,C172,Customer 172,2024-12-10 14:31:00,3,264.0
770,C172,Customer 172,2024-09-07 11:48:00,4,338.0
771,C172,Customer 172,2024-10-04 15:19:00,1,92.0
772,C172,Customer 172,2024-04-12 13:55:00,1,89.0
773,C172,Customer 172,2024-03-12 19:40:00,5,430.0
774,C172,Customer 172,2024-05-09 14:55:00,1,86.0
775,C172,Customer 172,2024-03-28 11:42:00,2,166.0
776,C173,Customer 173,2024-05-26 12:07:00,1,77.0
777,C173,Customer 173,2024-10-19 19:01:00,5,442.0
778,C173,Customer 173,2024-10-17 13:12:00,3,249.0
779,C173,Customer 173,2024-08-26 11:40:00,2,172.0
780,C173,Customer 173,2024-05-31 10:20:00,3,249.0
781,C173,Customer 173,2024-07-13 13:11:00,3,261.0
782,C173,Customer 173,2024-11-16 17:24:00,5,454.0
783,C174,Customer 174,2024-03-18 13:21:00,5,332.0
784,C174,Customer 174,2024-10-09 12:27:00,4,255.0
785,C175,Customer 175,2024-01-21 12:33:00,2,178.0
786,C175,Customer 175,2024-07-16 11:38:00,4,255.0
787,C176,Customer 176,2024-03-17 11:06:00,4,344.0
788,C176,Customer 176,2024-04-09 14:45:00,2,178.0
789,C176,Customer 176,2024-03-18 13:30:00,2,166.0
790,C176,Customer 176,2024-08-31 17:04:00,1,80.0
791,C176,Customer 176,2024-04-14 12:46:00,5,421.0
792,C177,Customer 177,2024-08-02 14:04:00,3,166.0
793,C177,Customer 177,2024-09-15 13:19:00,2,83.0
794,C177,Customer 177,2024-05-23 14:37:00,1,0.0
795,C177,Customer 177,2024-03-18 11:19:00,5,326.0
796,C177,Customer 177,2024-11-02 12:56:00,2,89.0
797,C177,Customer 177,2024-07-01 12:37:00,3,178.0
798,C177,Customer 177,2024-01-17 10:53:00,1,0.0
799,C177,Customer 177,2024-08-14 19:03:00,1,0.0
800,C177,Customer 177,2024-05-04 11:54:00,1,0.0
801,C178,Customer 178,2024-03-26 12:45:00,4,338.0
802,C178,Customer 178,2024-11-27 09:42:00,1,83.0
803,C178,Customer 178,2024-10-11 11:10:00,2,160.0
804,C178,Customer 178,2024-05-06 08:59:00,5,409.0
805,C178,Customer 178,2024-05-13 12:09:00,1,89.0
806,C179,Customer 179,2024-11-30 13:15:00,3,255.0
807,C179,Customer 179,2024-11-17 09:24:00,4,255.0
808,C179,Customer 179,2024-07-16 17:22:00,1,92.0
809,C179,Customer 179,2024-01-12 13:14:00,3,255.0
810,C179,Customer 179,2024-08-15 14:25:00,2,160.0
811,C179,Customer 179,2024-05-10 12:31:00,4,267.0
812,C179,Customer 179,2024-04-04 19:31:00,3,276.0
813,C179,Customer 179,2024-05-09 09:39:00,2,172.0
814,C179,Customer 179,2024-05-09 13:21:00,3,255.0
815,C179,Customer 179,2024-01-31 08:02:00,1,83.0
816,C180,Customer 180,2024-10-22 14:31:00,1,92.0
817,C180,Customer 180,2024-03-13 08:57:00,5,326.0
818,C180,Customer 180,2024-06-07 12:11:00,3,172.0
819,C180,Customer 180,2024-06-07 13:35:00,5,326.0
820,C180,Customer 180,2024-11-13 12:05:00,4,255.0
821,C180,Customer 180,2024-02-15 18:11:00,2,86.0
822,C180,Customer 180,2024-06-16 19:02:00,5,344.0
823,C180,Customer 180,2024-08-27 08:08:00,1,83.0
824,C180,Customer 180,2024-11-14 13:59:00,2,83.0
825,C181,Customer 181,2024-03-03 12:49:00,4,332.0
826,C181,Customer 181,2024-07-16 11:06:00,1,83.0
827,C182,Customer 182,2024-10-20 17:59:00,4,270.0
828,C182,Customer 182,2024-10-10 11:13:00,5,350.0
829,C182,Customer 182,2024-08-31 11:13:00,3,172.0
830,C182,Customer 182,2024-01-11 19:00:00,5,344.0
831,C183,Customer 183,2024-12-10 14:57:00,2,166.0
832,C183,Customer 183,2024-07-13 12:22:00,1,89.0
833,C183,Customer 183,2024-03-27 15:22:00,1,92.0
834,C183,Customer 183,2024-03-16 12:42:00,2,178.0
835,C183,Customer 183,2024-09-20 15:26:00,3,270.0
836,C183,Customer 183,2024-11-06 16:15:00,4,344.0
837,C184,Customer 184,2024-05-22 16:18:00,1,92.0
838,C184,Customer 184,2024-09-02 10:00:00,4,267.0
839,C184,Customer 184,2024-11-27 08:16:00,1,89.0
840,C185,Customer 185,2024-01-20 12:38:00,1,89.0
841,C185,Customer 185,2024-01-05 11:14:00,1,89.0
842,C185,Customer 185,2024-03-01 13:13:00,4,261.0
843,C185,Customer 185,2024-02-24 09:06:00,4,249.0
844,C185,Customer 185,2024-09-21 11:00:00,4,261.0
845,C185,Customer 185,2024-12-14 13:26:00,4,249.0
846,C186,Customer 186,2024-05-22 13:43:00,4,249.0
847,C186,Customer 186,2024-02-27 17:05:00,4,252.0
848,C187,Customer 187,2024-08-02 14:10:00,2,166.0
849,C187,Customer 187,2024-07-07 12:30:00,4,261.0
850,C187,Customer 187,2024-08-10 11:11:00,4,249.0
851,C187,Customer 187,2024-04-01 11:43:00,3,261.0
852,C187,Customer 187,2024-11-11 09:03:00,4,261.0
853,C187,Customer 187,2024-05-11 11:16:00,3,255.0
854,C187,Customer 187,2024-03-25 12:50:00,5,350.0
855,C187,Customer 187,2024-07-31 11:50:00,1,83.0
856,C188,Customer 188,2024-07-22 12:11:00,1,89.0
857,C189,Customer 189,2024-10-26 14:27:00,1,80.0
858,C189,Customer 189,2024-03-25 13:42:00,3,267.0
859,C189,Customer 189,2024-01-19 12:34:00,2,160.0
860,C189,Customer 189,2024-03-21 17:01:00,2,178.0
861,C189,Customer 189,2024-06-14 13:24:00,2,178.0
862,C189,Customer 189,2024-08-13 14:34:00,1,92.0
863,C190,Customer 190,2024-01-06 09:05:00,4,344.0
864,C191,Customer 191,2024-07-29 11:44:00,3,261.0
865,C191,Customer 191,2024-08-09 15:49:00,3,258.0
866,C192,Customer 192,2024-12-10 08:08:00,1,77.0
867,C193,Customer 193,2024-10-31 14:02:00,1,86.0
868,C194,Customer 194,2024-06-23 13:12:00,5,326.0
869,C194,Customer 194,2024-12-16 12:46:00,1,89.0
870,C194,Customer 194,2024-08-25 12:59:00,1,89.0
871,C194,Customer 194,2024-05-20 17:17:00,1,86.0
872,C194,Customer 194,2024-12-06 11:04:00,2,178.0
873,C194,Customer 194,2024-03-22 11:02:00,5,350.0
874,C194,Customer 194,2024-11-14 12:46:00,3,178.0
875,C194,Customer 194,2024-09-14 13:14:00,5,326.0
876,C194,Customer 194,2024-05-19 14:41:00,4,258.0
877,C195,Customer 195,2024-02-11 09:53:00,4,261.0
878,C195,Customer 195,2024-06-02 18:15:00,5,356.0
879,C196,Customer 196,2024-08-04 13:18:00,1,89.0
880,C196,Customer 196,2024-09-11 16:43:00,1,86.0
881,C196,Customer 196,2024-09-07 13:54:00,4,350.0
882,C196,Customer 196,2024-03-22 13:07:00,2,178.0
883,C196,Customer 196,2024-09-13 14:07:00,1,92.0
884,C196,Customer 196,2024-05-19 13:30:00,5,427.0
885,C197,Customer 197,2024-05-17 12:05:00,5,338.0
886,C197,Customer 197,2024-10-28 14:01:00,4,264.0
887,C198,Customer 198,2024-04-05 13:53:00,3,172.0
888,C198,Customer 198,2024-09-05 13:32:00,1,89.0
889,C198,Customer 198,2024-11-14 14:52:00,4,276.0
890,C198,Customer 198,2024-09-24 11:07:00,1,83.0
891,C198,Customer 198,2024-10-07 19:25:00,2,92.0
892,C198,Customer 198,2024-07-20 16:05:00,1,92.0
893,C198,Customer 198,2024-11-05 13:53:00,1,89.0
894,C198,Customer 198,2024-08-07 19:16:00,1,86.0
895,C198,Customer 198,2024-05-11 09:18:00,4,261.0
896,C199,Customer 199,2024-01-04 12:14:00,4,261.0
897,C199,Customer 199,2024-11-11 14:18:00,3,184.0
898,C199,Customer 199,2024-03-15 11:21:00,2,89.0
